"symbol","date","open","high","low","close","volume","adjusted"
"EURUSD=X",2011-06-14,1.441753,1.448604,1.438104,1.441691,0,1.441691
"EURUSD=X",2011-06-15,1.444899,1.444961,1.420959,1.445003,0,1.445003
"EURUSD=X",2011-06-16,1.418641,1.420031,1.407796,1.418198,0,1.418198
"EURUSD=X",2011-06-17,1.419991,1.433836,1.412948,1.41991,0,1.41991
"EURUSD=X",2011-06-20,1.429409,1.432501,1.419426,1.42851,0,1.42851
"EURUSD=X",2011-06-21,1.43248,1.440403,1.431025,1.432542,0,1.432542
"EURUSD=X",2011-06-22,1.438021,1.443793,1.434905,1.438166,0,1.438166
"EURUSD=X",2011-06-23,1.431803,1.433404,1.413128,1.431434,0,1.431434
"EURUSD=X",2011-06-24,1.427307,1.430595,1.41611,1.427002,0,1.427002
"EURUSD=X",2011-06-27,1.417595,1.429409,1.410795,1.417133,0,1.417133
"EURUSD=X",2011-06-28,1.431701,1.439595,1.42442,1.43168,0,1.43168
"EURUSD=X",2011-06-29,1.435812,1.444794,1.433404,1.435791,0,1.435791
"EURUSD=X",2011-06-30,1.4481,1.452707,1.444899,1.44789,0,1.44789
"EURUSD=X",2011-07-01,1.449591,1.454609,1.444607,1.449695,0,1.449695
"EURUSD=X",2011-07-04,1.454609,1.457705,1.449801,1.453996,0,1.453996
"EURUSD=X",2011-07-05,1.455307,1.455307,1.444565,1.455307,0,1.455307
"EURUSD=X",2011-07-06,1.442398,1.446655,1.429,1.442814,0,1.442814
"EURUSD=X",2011-07-07,1.433199,1.437401,1.422333,1.433158,0,1.433158
"EURUSD=X",2011-07-08,1.436616,1.436885,1.421403,1.436451,0,1.436451
"EURUSD=X",2011-07-11,1.420495,1.422576,1.398895,1.420192,0,1.420192
"EURUSD=X",2011-07-12,1.404139,1.404692,1.384198,1.40406,0,1.40406
"EURUSD=X",2011-07-13,1.396902,1.419205,1.396726,1.396902,0,1.396902
"EURUSD=X",2011-07-14,1.42292,1.427409,1.415088,1.423427,0,1.423427
"EURUSD=X",2011-07-15,1.415809,1.419608,1.409642,1.415729,0,1.415729
"EURUSD=X",2011-07-18,1.411931,1.413208,1.401797,1.41231,0,1.41231
"EURUSD=X",2011-07-19,1.411094,1.421464,1.407301,1.411194,0,1.411194
"EURUSD=X",2011-07-20,1.417394,1.423792,1.413488,1.417294,0,1.417294
"EURUSD=X",2011-07-21,1.4269,1.439781,1.414507,1.427002,0,1.427002
"EURUSD=X",2011-07-22,1.441795,1.443522,1.432706,1.442003,0,1.442003
"EURUSD=X",2011-07-25,1.438166,1.440715,1.43287,1.438849,0,1.438849
"EURUSD=X",2011-07-26,1.436782,1.452095,1.436059,1.437153,0,1.437153
"EURUSD=X",2011-07-27,1.45041,1.453509,1.436307,1.45081,0,1.45081
"EURUSD=X",2011-07-28,1.437546,1.44003,1.425801,1.437298,0,1.437298
"EURUSD=X",2011-07-29,1.433404,1.440632,1.423852,1.433199,0,1.433199
"EURUSD=X",2011-08-01,1.436534,1.445128,1.418822,1.436369,0,1.436369
"EURUSD=X",2011-08-02,1.427124,1.428347,1.415288,1.426208,0,1.426208
"EURUSD=X",2011-08-03,1.417595,1.434391,1.414487,1.417334,0,1.417334
"EURUSD=X",2011-08-04,1.434535,1.43641,1.411512,1.435297,0,1.435297
"EURUSD=X",2011-08-05,1.406648,1.422536,1.405797,1.406707,0,1.406707
"EURUSD=X",2011-08-08,1.430063,1.439947,1.413328,1.429409,0,1.429409
"EURUSD=X",2011-08-09,1.417716,1.428571,1.415709,1.417073,0,1.417073
"EURUSD=X",2011-08-10,1.438001,1.440051,1.41633,1.438311,0,1.438311
"EURUSD=X",2011-08-11,1.412868,1.428592,1.410656,1.412469,0,1.412469
"EURUSD=X",2011-08-12,1.422192,1.428796,1.415088,1.422637,0,1.422637
"EURUSD=X",2011-08-15,1.427287,1.447492,1.426737,1.427409,0,1.427409
"EURUSD=X",2011-08-16,1.443835,1.444481,1.435791,1.443835,0,1.443835
"EURUSD=X",2011-08-17,1.440196,1.451379,1.433897,1.439802,0,1.439802
"EURUSD=X",2011-08-18,1.442939,1.445108,1.427898,1.442918,0,1.442918
"EURUSD=X",2011-08-19,1.43207,1.44517,1.426595,1.432439,0,1.432439
"EURUSD=X",2011-08-22,1.436947,1.443397,1.435008,1.436926,0,1.436926
"EURUSD=X",2011-08-23,1.436101,1.449801,1.435585,1.436101,0,1.436101
"EURUSD=X",2011-08-24,1.44371,1.448079,1.438952,1.44371,0,1.44371
"EURUSD=X",2011-08-25,1.441109,1.447304,1.433363,1.441234,0,1.441234
"EURUSD=X",2011-08-26,1.437401,1.447492,1.433219,1.437298,0,1.437298
"EURUSD=X",2011-08-29,1.449675,1.454694,1.446697,1.449506,0,1.449506
"EURUSD=X",2011-08-30,1.452602,1.453235,1.43887,1.452433,0,1.452433
"EURUSD=X",2011-08-31,1.44346,1.446801,1.439802,1.443314,0,1.443314
"EURUSD=X",2011-09-01,1.437505,1.437794,1.422961,1.437463,0,1.437463
"EURUSD=X",2011-09-02,1.426208,1.428796,1.419305,1.426208,0,1.426208
"EURUSD=X",2011-09-05,1.415568,1.417193,1.406588,1.415769,0,1.415769
"EURUSD=X",2011-09-06,1.406905,1.42369,1.397526,1.406312,0,1.406312
"EURUSD=X",2011-09-07,1.400384,1.413068,1.400207,1.400325,0,1.400325
"EURUSD=X",2011-09-08,1.408391,1.409006,1.39435,1.40857,0,1.40857
"EURUSD=X",2011-09-09,1.390395,1.393806,1.364908,1.390414,0,1.390414
"EURUSD=X",2011-09-12,1.359601,1.368701,1.351497,1.360082,0,1.360082
"EURUSD=X",2011-09-13,1.365803,1.3721,1.355914,1.366027,0,1.366027
"EURUSD=X",2011-09-14,1.368101,1.374854,1.359305,1.368607,0,1.368607
"EURUSD=X",2011-09-15,1.374835,1.392758,1.370407,1.374608,0,1.374608
"EURUSD=X",2011-09-16,1.386732,1.388098,1.375894,1.386905,0,1.386905
"EURUSD=X",2011-09-19,1.370351,1.370689,1.359139,1.370145,0,1.370145
"EURUSD=X",2011-09-20,1.360415,1.372665,1.359952,1.360563,0,1.360563
"EURUSD=X",2011-09-21,1.369094,1.373098,1.363754,1.369394,0,1.369394
"EURUSD=X",2011-09-22,1.358474,1.358567,1.339208,1.358603,0,1.358603
"EURUSD=X",2011-09-23,1.347909,1.356594,1.342102,1.34809,0,1.34809
"EURUSD=X",2011-09-26,1.3545,1.3545,1.336702,1.354701,0,1.354701
"EURUSD=X",2011-09-27,1.352009,1.365505,1.348072,1.351808,0,1.351808
"EURUSD=X",2011-09-28,1.358493,1.368401,1.354591,1.358234,0,1.358234
"EURUSD=X",2011-09-29,1.354555,1.367708,1.3521,1.353766,0,1.353766
"EURUSD=X",2011-09-30,1.358197,1.359897,1.341526,1.358585,0,1.358585
"EURUSD=X",2011-10-03,1.336095,1.338079,1.324503,1.336095,0,1.336095
"EURUSD=X",2011-10-04,1.319418,1.329893,1.314942,1.319505,0,1.319505
"EURUSD=X",2011-10-05,1.332747,1.337238,1.326612,1.333013,0,1.333013
"EURUSD=X",2011-10-06,1.334045,1.343292,1.324293,1.333992,0,1.333992
"EURUSD=X",2011-10-07,1.342696,1.352174,1.340393,1.342895,0,1.342895
"EURUSD=X",2011-10-10,1.338598,1.369,1.338097,1.338598,0,1.338598
"EURUSD=X",2011-10-11,1.363308,1.367409,1.356999,1.36355,0,1.36355
"EURUSD=X",2011-10-12,1.364405,1.381597,1.35864,1.364573,0,1.364573
"EURUSD=X",2011-10-13,1.378873,1.382304,1.368607,1.379196,0,1.379196
"EURUSD=X",2011-10-14,1.374306,1.389294,1.372476,1.373551,0,1.373551
"EURUSD=X",2011-10-17,1.388253,1.391304,1.374098,1.387906,0,1.387906
"EURUSD=X",2011-10-18,1.374344,1.378683,1.365449,1.3744,0,1.3744
"EURUSD=X",2011-10-19,1.3734,1.386693,1.372646,1.374004,0,1.374004
"EURUSD=X",2011-10-20,1.376406,1.384006,1.365934,1.3765,0,1.3765
"EURUSD=X",2011-10-21,1.377999,1.389796,1.371009,1.377904,0,1.377904
"EURUSD=X",2011-10-24,1.384792,1.395401,1.382304,1.384773,0,1.384773
"EURUSD=X",2011-10-25,1.392409,1.395634,1.385003,1.392234,0,1.392234
"EURUSD=X",2011-10-26,1.390395,1.396687,1.380491,1.390453,0,1.390453
"EURUSD=X",2011-10-27,1.387213,1.418299,1.386809,1.387694,0,1.387694
"EURUSD=X",2011-10-28,1.417495,1.420091,1.413927,1.417394,0,1.417394
"EURUSD=X",2011-10-31,1.414207,1.416952,1.393592,1.414007,0,1.414007
"EURUSD=X",2011-11-01,1.386463,1.386982,1.361192,1.386001,0,1.386001
"EURUSD=X",2011-11-02,1.365803,1.38259,1.365803,1.365598,0,1.365598
"EURUSD=X",2011-11-03,1.369319,1.382533,1.365784,1.369,0,1.369
"EURUSD=X",2011-11-04,1.382285,1.386501,1.371761,1.382992,0,1.382992
"EURUSD=X",2011-11-07,1.37952,1.381196,1.368363,1.37893,0,1.37893
"EURUSD=X",2011-11-08,1.376008,1.384255,1.373193,1.376008,0,1.376008
"EURUSD=X",2011-11-09,1.382705,1.385694,1.355601,1.382648,0,1.382648
"EURUSD=X",2011-11-10,1.352741,1.364964,1.3486,1.352667,0,1.352667
"EURUSD=X",2011-11-11,1.361192,1.374193,1.358197,1.361007,0,1.361007
"EURUSD=X",2011-11-14,1.378797,1.378797,1.362101,1.378702,0,1.378702
"EURUSD=X",2011-11-15,1.362695,1.364107,1.351278,1.362416,0,1.362416
"EURUSD=X",2011-11-16,1.350877,1.355326,1.343075,1.350713,0,1.350713
"EURUSD=X",2011-11-17,1.344303,1.353491,1.342534,1.344104,0,1.344104
"EURUSD=X",2011-11-18,1.345497,1.361304,1.344845,1.345804,0,1.345804
"EURUSD=X",2011-11-21,1.353601,1.354005,1.343292,1.352997,0,1.352997
"EURUSD=X",2011-11-22,1.348636,1.356871,1.347128,1.348436,0,1.348436
"EURUSD=X",2011-11-23,1.351443,1.353107,1.335256,1.352192,0,1.352192
"EURUSD=X",2011-11-24,1.334704,1.341202,1.332019,1.335203,0,1.335203
"EURUSD=X",2011-11-25,1.3328,1.333404,1.321842,1.333102,0,1.333102
"EURUSD=X",2011-11-28,1.331026,1.339692,1.327827,1.331345,0,1.331345
"EURUSD=X",2011-11-29,1.33076,1.343743,1.328904,1.3317,0,1.3317
"EURUSD=X",2011-11-30,1.332392,1.352393,1.326436,1.33241,0,1.33241
"EURUSD=X",2011-12-01,1.344231,1.3521,1.341994,1.344393,0,1.344393
"EURUSD=X",2011-12-02,1.346747,1.353803,1.341976,1.346692,0,1.346692
"EURUSD=X",2011-12-05,1.341742,1.348399,1.340141,1.341904,0,1.341904
"EURUSD=X",2011-12-06,1.338473,1.342498,1.334027,1.33867,0,1.33867
"EURUSD=X",2011-12-07,1.341202,1.345261,1.335363,1.341202,0,1.341202
"EURUSD=X",2011-12-08,1.340105,1.345696,1.331097,1.340375,0,1.340375
"EURUSD=X",2011-12-09,1.334543,1.343003,1.328604,1.334543,0,1.334543
"EURUSD=X",2011-12-12,1.337095,1.337793,1.321109,1.337167,0,1.337167
"EURUSD=X",2011-12-13,1.316569,1.323171,1.309998,1.317107,0,1.317107
"EURUSD=X",2011-12-14,1.302796,1.305909,1.295404,1.301914,0,1.301914
"EURUSD=X",2011-12-15,1.298735,1.304904,1.296294,1.298802,0,1.298802
"EURUSD=X",2011-12-16,1.302999,1.308404,1.300695,1.302966,0,1.302966
"EURUSD=X",2011-12-19,1.303594,1.304104,1.298499,1.303696,0,1.303696
"EURUSD=X",2011-12-20,1.300796,1.313198,1.299697,1.300779,0,1.300779
"EURUSD=X",2011-12-21,1.308798,1.319418,1.302847,1.308798,0,1.308798
"EURUSD=X",2011-12-22,1.303798,1.311906,1.302355,1.304002,0,1.304002
"EURUSD=X",2011-12-23,1.305705,1.309397,1.303305,1.305602,0,1.305602
"EURUSD=X",2011-12-26,1.304393,1.308404,1.304393,1.304495,0,1.304495
"EURUSD=X",2011-12-27,1.305006,1.308592,1.304495,1.305057,0,1.305057
"EURUSD=X",2011-12-28,1.307104,1.307959,1.294733,1.307207,0,1.307207
"EURUSD=X",2011-12-29,1.292574,1.294398,1.286124,1.292725,0,1.292725
"EURUSD=X",2011-12-30,1.295219,1.299596,1.290606,1.295605,0,1.295605
"EURUSD=X",2012-01-02,1.296008,1.296395,1.292257,1.296008,0,1.296008
"EURUSD=X",2012-01-03,1.293628,1.306592,1.293628,1.294096,0,1.294096
"EURUSD=X",2012-01-04,1.305398,1.307395,1.290206,1.305602,0,1.305602
"EURUSD=X",2012-01-05,1.293092,1.294297,1.278527,1.293142,0,1.293142
"EURUSD=X",2012-01-06,1.279296,1.281296,1.270406,1.279607,0,1.279607
"EURUSD=X",2012-01-09,1.267957,1.278494,1.267957,1.268038,0,1.268038
"EURUSD=X",2012-01-10,1.277596,1.281706,1.274551,1.277596,0,1.277596
"EURUSD=X",2012-01-11,1.275429,1.278838,1.267395,1.275185,0,1.275185
"EURUSD=X",2012-01-12,1.272394,1.282907,1.270099,1.272394,0,1.272394
"EURUSD=X",2012-01-13,1.282545,1.287498,1.265182,1.282051,0,1.282051
"EURUSD=X",2012-01-16,1.264846,1.268295,1.262866,1.264702,0,1.264702
"EURUSD=X",2012-01-17,1.266737,1.280361,1.266672,1.266705,0,1.266705
"EURUSD=X",2012-01-18,1.274827,1.284406,1.273723,1.2746,0,1.2746
"EURUSD=X",2012-01-19,1.286306,1.292107,1.284505,1.286604,0,1.286604
"EURUSD=X",2012-01-20,1.29616,1.298448,1.288776,1.296496,0,1.296496
"EURUSD=X",2012-01-23,1.289042,1.304512,1.288378,1.288477,0,1.288477
"EURUSD=X",2012-01-24,1.302507,1.305636,1.295824,1.302694,0,1.302694
"EURUSD=X",2012-01-25,1.303594,1.305006,1.293377,1.304104,0,1.304104
"EURUSD=X",2012-01-26,1.310736,1.317992,1.309483,1.310736,0,1.310736
"EURUSD=X",2012-01-27,1.308918,1.315997,0.760572,1.309278,0,1.309278
"EURUSD=X",2012-01-30,1.320655,1.320847,1.308387,1.320795,0,1.320795
"EURUSD=X",2012-01-31,1.313888,1.321353,1.308695,1.313957,0,1.313957
"EURUSD=X",2012-02-01,1.313888,1.321353,1.3047,1.307702,0,1.307702
"EURUSD=X",2012-02-02,1.317176,1.319609,1.309295,1.317003,0,1.317003
"EURUSD=X",2012-02-03,1.313543,1.318739,1.307856,1.313715,0,1.313715
"EURUSD=X",2012-02-06,1.312508,1.312853,1.303441,1.312715,0,1.312715
"EURUSD=X",2012-02-07,1.311819,1.324328,1.309397,1.312164,0,1.312164
"EURUSD=X",2012-02-08,1.324854,1.328727,1.323802,1.324854,0,1.324854
"EURUSD=X",2012-02-09,1.32503,1.3319,1.323101,1.324854,0,1.324854
"EURUSD=X",2012-02-10,1.327845,1.328904,1.316482,1.327845,0,1.327845
"EURUSD=X",2012-02-13,1.322926,1.328198,1.321109,1.323679,0,1.323679
"EURUSD=X",2012-02-14,1.315443,1.321353,1.313198,1.315789,0,1.315789
"EURUSD=X",2012-02-15,1.312973,1.318913,1.3065,1.31337,0,1.31337
"EURUSD=X",2012-02-16,1.305824,1.305824,1.297993,1.305807,0,1.305807
"EURUSD=X",2012-02-17,1.313025,1.3199,1.311682,1.31268,0,1.31268
"EURUSD=X",2012-02-20,1.322454,1.327669,1.318392,1.322716,0,1.322716
"EURUSD=X",2012-02-21,1.320481,1.329204,1.318913,1.320481,0,1.320481
"EURUSD=X",2012-02-22,1.324854,1.32638,1.321353,1.324328,0,1.324328
"EURUSD=X",2012-02-23,1.325732,1.334,1.323452,1.325574,0,1.325574
"EURUSD=X",2012-02-24,1.337435,1.347709,1.33588,1.337363,0,1.337363
"EURUSD=X",2012-02-27,1.346983,1.346983,1.33702,1.346711,0,1.346711
"EURUSD=X",2012-02-28,1.341022,1.346294,1.339585,1.340662,0,1.340662
"EURUSD=X",2012-02-29,1.34789,1.348618,1.335506,1.3478,0,1.3478
"EURUSD=X",2012-03-01,1.332623,1.335702,1.328551,1.33209,0,1.33209
"EURUSD=X",2012-03-02,1.331895,1.333156,1.319174,1.332268,0,1.332268
"EURUSD=X",2012-03-05,1.318565,1.323802,1.316229,1.318618,0,1.318618
"EURUSD=X",2012-03-06,1.322297,1.322751,1.311458,1.322576,0,1.322576
"EURUSD=X",2012-03-07,1.312009,1.316136,1.309981,1.312336,0,1.312336
"EURUSD=X",2012-03-08,1.31406,1.327228,1.313698,1.313991,0,1.313991
"EURUSD=X",2012-03-09,1.327228,1.327316,1.31076,1.327492,0,1.327492
"EURUSD=X",2012-03-12,1.312164,1.31466,1.308216,1.312508,0,1.312508
"EURUSD=X",2012-03-13,1.317176,1.318913,1.30533,1.316829,0,1.316829
"EURUSD=X",2012-03-14,1.308044,1.3089,1.301592,1.308044,0,1.308044
"EURUSD=X",2012-03-15,1.302236,1.308289,1.300492,1.302253,0,1.302253
"EURUSD=X",2012-03-16,1.307873,1.318426,1.305057,1.307873,0,1.307873
"EURUSD=X",2012-03-19,1.317697,1.32648,1.314406,1.317714,0,1.317714
"EURUSD=X",2012-03-20,1.322926,1.32494,1.317523,1.322926,0,1.322926
"EURUSD=X",2012-03-21,1.323977,1.328551,1.31827,1.323767,0,1.323767
"EURUSD=X",2012-03-22,1.321807,1.325557,1.3141,1.321877,0,1.321877
"EURUSD=X",2012-03-23,1.320481,1.32857,1.319244,1.320481,0,1.320481
"EURUSD=X",2012-03-26,1.328374,1.3337,1.319958,1.328304,0,1.328304
"EURUSD=X",2012-03-27,1.336005,1.338341,1.332179,1.336005,0,1.336005
"EURUSD=X",2012-03-28,1.3328,1.337256,1.328021,1.332871,0,1.332871
"EURUSD=X",2012-03-29,1.332623,1.33436,1.325732,1.332623,0,1.332623
"EURUSD=X",2012-03-30,1.331381,1.3369,1.331239,1.331381,0,1.331381
"EURUSD=X",2012-04-02,1.335827,1.3379,1.32805,1.335827,0,1.335827
"EURUSD=X",2012-04-03,1.333156,1.336689,1.330318,1.333333,0,1.333333
"EURUSD=X",2012-04-04,1.322384,1.323452,1.310831,1.322524,0,1.322524
"EURUSD=X",2012-04-05,1.314406,1.3166,1.30373,1.314406,0,1.314406
"EURUSD=X",2012-04-06,1.306404,1.311303,1.305483,1.306506,0,1.306506
"EURUSD=X",2012-04-09,1.308507,1.308507,1.303798,1.307908,0,1.307908
"EURUSD=X",2012-04-10,1.311131,1.314406,1.30563,1.311131,0,1.311131
"EURUSD=X",2012-04-11,1.307531,1.315357,1.306677,1.30736,0,1.30736
"EURUSD=X",2012-04-12,1.311906,1.318699,1.310393,1.311992,0,1.311992
"EURUSD=X",2012-04-13,1.318913,1.319958,1.307087,1.318913,0,1.318913
"EURUSD=X",2012-04-16,1.305653,1.308524,1.29969,1.305653,0,1.305653
"EURUSD=X",2012-04-17,1.31268,1.316482,1.309106,1.31268,0,1.31268
"EURUSD=X",2012-04-18,1.313543,1.314233,1.30601,1.313543,0,1.313543
"EURUSD=X",2012-04-19,1.311992,1.315699,1.30716,1.311992,0,1.311992
"EURUSD=X",2012-04-20,1.314406,1.32247,1.313198,1.314579,0,1.314579
"EURUSD=X",2012-04-23,1.320899,1.321004,1.310788,1.320481,0,1.320481
"EURUSD=X",2012-04-24,1.31527,1.321493,1.3147,1.315201,0,1.315201
"EURUSD=X",2012-04-25,1.319609,1.32362,1.318305,1.319784,0,1.319784
"EURUSD=X",2012-04-26,1.323276,1.32595,1.320254,1.323276,0,1.323276
"EURUSD=X",2012-04-27,1.319261,1.326876,1.315997,1.319087,0,1.319087
"EURUSD=X",2012-04-30,1.324152,1.326469,1.321004,1.324152,0,1.324152
"EURUSD=X",2012-05-01,1.323995,1.328092,1.320599,1.323977,0,1.323977
"EURUSD=X",2012-05-02,1.323977,1.32417,1.313025,1.323977,0,1.323977
"EURUSD=X",2012-05-03,1.314924,1.31802,1.30995,1.314752,0,1.314752
"EURUSD=X",2012-05-04,1.315616,1.317593,1.308609,1.315616,0,1.315616
"EURUSD=X",2012-05-07,1.296294,1.305824,1.296294,1.297034,0,1.297034
"EURUSD=X",2012-05-08,1.306165,1.306165,1.298381,1.306165,0,1.306165
"EURUSD=X",2012-05-09,1.299292,1.30039,1.291322,1.299545,0,1.299545
"EURUSD=X",2012-05-10,1.293661,1.29785,1.292574,1.293661,0,1.293661
"EURUSD=X",2012-05-11,1.293393,1.295469,1.290906,1.293494,0,1.293494
"EURUSD=X",2012-05-14,1.290156,1.290489,1.282824,1.28999,0,1.28999
"EURUSD=X",2012-05-15,1.283203,1.28698,1.27565,1.283203,0,1.283203
"EURUSD=X",2012-05-16,1.273561,1.275831,1.268295,1.273561,0,1.273561
"EURUSD=X",2012-05-17,1.273383,1.275022,1.266945,1.273075,0,1.273075
"EURUSD=X",2012-05-18,1.269841,1.273983,1.264558,1.269841,0,1.269841
"EURUSD=X",2012-05-21,1.277302,1.28123,1.273075,1.277302,0,1.277302
"EURUSD=X",2012-05-22,1.281394,1.281394,1.274048,1.281066,0,1.281066
"EURUSD=X",2012-05-23,1.266464,1.268392,1.257008,1.266464,0,1.266464
"EURUSD=X",2012-05-24,1.256124,1.26098,1.25192,1.256124,0,1.256124
"EURUSD=X",2012-05-25,1.253761,1.259795,1.25068,1.253604,0,1.253604
"EURUSD=X",2012-05-28,1.256692,1.261869,1.252662,1.256913,0,1.256913
"EURUSD=X",2012-05-29,1.252505,1.257387,1.2475,1.252505,0,1.252505
"EURUSD=X",2012-05-30,1.247816,1.248595,1.239157,1.247816,0,1.247816
"EURUSD=X",2012-05-31,1.237471,1.24292,1.23423,1.237471,0,1.237471
"EURUSD=X",2012-06-01,1.236094,1.24467,1.229701,1.236247,0,1.236247
"EURUSD=X",2012-06-04,1.239941,1.2507,1.23885,1.240233,0,1.240233
"EURUSD=X",2012-06-05,1.251095,1.254013,1.241234,1.250938,0,1.250938
"EURUSD=X",2012-06-06,1.246261,1.25281,1.244499,1.246261,0,1.246261
"EURUSD=X",2012-06-07,1.257561,1.262148,1.254548,1.257387,0,1.257387
"EURUSD=X",2012-06-08,1.256897,1.257229,1.2444,1.257071,0,1.257071
"EURUSD=X",2012-06-11,1.264542,1.2648,1.24877,1.264542,0,1.264542
"EURUSD=X",2012-06-12,1.247816,1.25277,1.245035,1.247816,0,1.247816
"EURUSD=X",2012-06-13,1.250469,1.2606,1.247661,1.250469,0,1.250469
"EURUSD=X",2012-06-14,1.257561,1.26167,1.254359,1.257387,0,1.257387
"EURUSD=X",2012-06-15,1.262786,1.264862,1.25949,1.262786,0,1.262786
"EURUSD=X",2012-06-18,1.270487,1.272426,1.256349,1.270487,0,1.270487
"EURUSD=X",2012-06-19,1.259652,1.270002,1.257229,1.259763,0,1.259763
"EURUSD=X",2012-06-20,1.26807,1.272426,1.266336,1.26807,0,1.26807
"EURUSD=X",2012-06-21,1.268231,1.270099,1.257071,1.26807,0,1.26807
"EURUSD=X",2012-06-22,1.25502,1.258131,1.252693,1.255178,0,1.255178
"EURUSD=X",2012-06-25,1.253919,1.254548,1.247505,1.253761,0,1.253761
"EURUSD=X",2012-06-26,1.250297,1.252662,1.245097,1.250469,0,1.250469
"EURUSD=X",2012-06-27,1.248751,1.250782,1.244865,1.248751,0,1.248751
"EURUSD=X",2012-06-28,1.247194,1.252348,1.240849,1.247349,0,1.247349
"EURUSD=X",2012-06-29,1.244091,1.26916,1.243626,1.244091,0,1.244091
"EURUSD=X",2012-07-02,1.265663,1.266624,1.257229,1.265518,0,1.265518
"EURUSD=X",2012-07-03,1.257972,1.262467,1.256439,1.258178,0,1.258178
"EURUSD=X",2012-07-04,1.260557,1.260716,1.25109,1.260557,0,1.260557
"EURUSD=X",2012-07-05,1.251878,1.253761,1.236568,1.251627,0,1.251627
"EURUSD=X",2012-07-06,1.239157,1.24013,1.228396,1.239157,0,1.239157
"EURUSD=X",2012-07-09,1.227144,1.231541,1.227144,1.227144,0,1.227144
"EURUSD=X",2012-07-10,1.2318,1.233201,1.223691,1.23183,0,1.23183
"EURUSD=X",2012-07-11,1.22564,1.229599,1.22333,1.22564,0,1.22564
"EURUSD=X",2012-07-12,1.22474,1.22474,1.21733,1.224725,0,1.224725
"EURUSD=X",2012-07-13,1.219066,1.225145,1.21631,1.219274,0,1.219274
"EURUSD=X",2012-07-16,1.22489,1.227401,1.21773,1.22489,0,1.22489
"EURUSD=X",2012-07-17,1.226843,1.231224,1.219215,1.226843,0,1.226843
"EURUSD=X",2012-07-18,1.229559,1.230618,1.221999,1.229559,0,1.229559
"EURUSD=X",2012-07-19,1.227747,1.23216,1.2232,1.227747,0,1.227747
"EURUSD=X",2012-07-20,1.227747,1.227898,1.214801,1.227687,0,1.227687
"EURUSD=X",2012-07-23,1.212856,1.213445,1.207292,1.212709,0,1.212709
"EURUSD=X",2012-07-24,1.21243,1.213799,1.20599,1.212415,0,1.212415
"EURUSD=X",2012-07-25,1.206185,1.2167,1.205545,1.206185,0,1.206185
"EURUSD=X",2012-07-26,1.214034,1.23235,1.212121,1.214034,0,1.214034
"EURUSD=X",2012-07-27,1.228049,1.2377,1.22459,1.228049,0,1.228049
"EURUSD=X",2012-07-30,1.230315,1.230618,1.2232,1.230466,0,1.230466
"EURUSD=X",2012-07-31,1.226091,1.232489,1.22534,1.225941,0,1.225941
"EURUSD=X",2012-08-01,1.229407,1.2335,1.228184,1.229407,0,1.229407
"EURUSD=X",2012-08-02,1.22414,1.237838,1.2138,1.22414,0,1.22414
"EURUSD=X",2012-08-03,1.218027,1.239157,1.216989,1.218027,0,1.218027
"EURUSD=X",2012-08-06,1.242854,1.242854,1.234416,1.242854,0,1.242854
"EURUSD=X",2012-08-07,1.239004,1.244091,1.23774,1.239004,0,1.239004
"EURUSD=X",2012-08-08,1.238697,1.240079,1.233106,1.238697,0,1.238697
"EURUSD=X",2012-08-09,1.237241,1.238697,1.226994,1.237333,0,1.237333
"EURUSD=X",2012-08-10,1.229407,1.2316,1.22474,1.229407,0,1.229407
"EURUSD=X",2012-08-13,1.227596,1.237164,1.226392,1.227717,0,1.227717
"EURUSD=X",2012-08-14,1.232742,1.238544,1.2318,1.232742,0,1.232742
"EURUSD=X",2012-08-15,1.23259,1.234416,1.22677,1.23259,0,1.23259
"EURUSD=X",2012-08-16,1.228954,1.2371,1.225879,1.228954,0,1.228954
"EURUSD=X",2012-08-17,1.235788,1.238339,1.22933,1.235788,0,1.235788
"EURUSD=X",2012-08-20,1.23335,1.236843,1.229701,1.233259,0,1.233259
"EURUSD=X",2012-08-21,1.235178,1.248751,1.234797,1.23533,0,1.23533
"EURUSD=X",2012-08-22,1.247661,1.24836,1.2435,1.247661,0,1.247661
"EURUSD=X",2012-08-23,1.253447,1.2589,1.252756,1.253447,0,1.253447
"EURUSD=X",2012-08-24,1.256124,1.256755,1.24892,1.256124,0,1.256124
"EURUSD=X",2012-08-27,1.250453,1.25362,1.249157,1.250438,0,1.250438
"EURUSD=X",2012-08-28,1.250156,1.257229,1.246836,1.250156,0,1.250156
"EURUSD=X",2012-08-29,1.257229,1.257229,1.25221,1.257229,0,1.257229
"EURUSD=X",2012-08-30,1.253133,1.2564,1.249531,1.253133,0,1.253133
"EURUSD=X",2012-08-31,1.251095,1.262901,1.249688,1.251095,0,1.251095
"EURUSD=X",2012-09-03,1.257703,1.2603,1.256124,1.257703,0,1.257703
"EURUSD=X",2012-09-04,1.258653,1.262626,1.255966,1.258653,0,1.258653
"EURUSD=X",2012-09-05,1.253761,1.262148,1.250469,1.253447,0,1.253447
"EURUSD=X",2012-09-06,1.260239,1.264223,1.256439,1.260239,0,1.260239
"EURUSD=X",2012-09-07,1.263264,1.280197,1.262786,1.263264,0,1.263264
"EURUSD=X",2012-09-10,1.279591,1.28041,1.277302,1.279591,0,1.279591
